UC2_Literal,Report Number,Report Date,Location,Lat,Long
LARCENY-FROM VEHICLE,180711990,3/12/18,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,33.81,-84.39583
LARCENY-FROM VEHICLE,180712173,3/12/18,MYRTLE ST NE / 10TH ST NE,33.78187,-84.37981
LARCENY-FROM VEHICLE,180712183,3/12/18,2255 PEACHTREE RD NE,33.81563,-84.39093
LARCENY-FROM VEHICLE,180712236,3/12/18,1760 PLYMOUTH RD NW,33.803,-84.43975
LARCENY-FROM VEHICLE,180712289,3/12/18,1411 N MORNINGSIDE DR NE,33.79349,-84.35626
LARCENY-FROM VEHICLE,180712313,3/12/18,1991 HOWELL MILL RD NW,33.80902,-84.41277
LARCENY-FROM VEHICLE,180712345,3/12/18,1122 OLD CHATTAHOOCHEE AVE NW,33.80032,-84.42503
LARCENY-FROM VEHICLE,180712384,3/12/18,1801 HOWELL MILL RD NW,33.80388,-84.41278
LARCENY-FROM VEHICLE,180712401,3/12/18,1093 HEMPHILL AVE,33.78466,-84.40561
LARCENY-FROM VEHICLE,180712437,3/12/18,2685 METROPOLITAN PKWY SW,33.68274,-84.40902
LARCENY-FROM VEHICLE,180712459,3/12/18,2235 GLENWOOD AVE SE,33.73963,-84.31356
LARCENY-FROM VEHICLE,180712483,3/12/18,2841 GREENBRIAR PKWY SW,33.68845,-84.49328
LARCENY-FROM VEHICLE,180712591,3/12/18,3545 COLLIER DR NW,33.76838,-84.50355
BURGLARY-NONRES,180710300,3/12/18,2220 CAMPBELLTON RD SW   ,33.7044,-84.46144
LARCENY-FROM VEHICLE,180610241,3/12/18,145 AUBURN AVE,33.74919,-84.44318
LARCENY-FROM VEHICLE,180700008,3/11/18,412 SAWTELL AVE SE,33.70822,-84.37541
LARCENY-FROM VEHICLE,180700092,3/11/18,1246 PORTLAND AVE,33.73905,-84.34583
LARCENY-FROM VEHICLE,180700135,3/11/18,100 LUCKIE ST NW,33.7573,-84.38992
LARCENY-FROM VEHICLE,180700384,3/11/18,1008 BRADY AVE NW     ,33.78157,-84.41115
LARCENY-FROM VEHICLE,180700619,3/11/18,655 CLEVELAND AVE SE,33.68112,-84.39837
LARCENY-FROM VEHICLE,180700786,3/11/18,3261 FERNCLIFF LN NE,33.84293,-84.35757
LARCENY-FROM VEHICLE,180700801,3/11/18,344 CANDLER ST NE,33.76374,-84.34582
LARCENY-FROM VEHICLE,180700855,3/11/18,723 ELKMONT DR NE,33.78563,-84.36381
LARCENY-FROM VEHICLE,180700858,3/11/18,1242 GRANT ST SE,33.72073,-84.37642
LARCENY-FROM VEHICLE,180700880,3/11/18,197 CAMPBELL ST,33.7478,-84.32548
LARCENY-FROM VEHICLE,180700909,3/11/18,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,33.78014,-84.38747
LARCENY-FROM VEHICLE,180701030,3/11/18,100 10TH ST NW,33.78143,-84.39037
LARCENY-FROM VEHICLE,180701050,3/11/18,2045 DONALD LEE HOLLOWELL PKWY NW,33.78092,-84.48168
LARCENY-FROM VEHICLE,180701073,3/11/18,620 TENNELLE ST SE,33.75108,-84.36731
LARCENY-FROM VEHICLE,180701087,3/11/18,787 CASCADE AVE SW,33.73384,-84.43758
LARCENY-FROM VEHICLE,180701185,3/11/18,1780 MADRONA ST NW,33.77035,-84.44511
LARCENY-FROM VEHICLE,180701324,3/11/18,1380 ATLANTIC DR NW @PUBLIX - ATLANTIC,33.79282,-84.39779
LARCENY-FROM VEHICLE,180701387,3/11/18,2129 MARTIN L KING JR DR NW,33.75074,-84.45848
LARCENY-FROM VEHICLE,180701694,3/11/18,343 JOSEPH E LOWERY BLVD SW,33.74569,-84.41786
LARCENY-FROM VEHICLE,180702076,3/11/18,221 PEACHTREE CENTER AVE NE,33.76045,-84.38556
LARCENY-FROM VEHICLE,180700206,3/11/18,142 WALKER ST SW,33.75055,-84.40025
LARCENY-FROM VEHICLE,180701788,3/11/18,35 HAYGOOD AVE SE,33.72645,-84.38684
LARCENY-FROM VEHICLE,180702017,3/11/18,1201 W PEACHTREE ST NE @IBM TOWER,33.78713,-84.38746
LARCENY-NON VEHICLE,180701083,3/11/18,240 PEACHTREE ST NW @MERCHANDISE MART,33.76056,-84.38835
LARCENY-NON VEHICLE,180701157,3/11/18,183 STOVALL ST SE,33.74943,-84.35446
AUTO THEFT,180700317,3/11/18,599 WHITEHALL ST SW,33.74277,-84.40756
AUTO THEFT,180700708,3/11/18,21 ELLIS ST NE,33.75833,-84.38681
AUTO THEFT,180700687,3/11/18,300 PEACHTREE ST NE,33.76293,-84.38714
AUTO THEFT,180700799,3/11/18,2360 BAKER RD NW,33.76912,-84.46455
AUTO THEFT,180700982,3/11/18,1836 PIEDMONT AVE NE,33.80588,-84.36771
AUTO THEFT,180701074,3/11/18,211 PEACHTREE ST SW,33.74896,-84.39471
AUTO THEFT,180701075,3/11/18,4054 BLANTON AVE SW,33.69061,-84.52118
AUTO THEFT,180701262,3/11/18,1085 PEEPLES ST SW,33.7256,-84.42491
AUTO THEFT,180701602,3/11/18,3356 PEACHTREE RD NE,33.84684,-84.3682
AGG ASSAULT,180700815,3/11/18,505 PHARR RD NE,33.83653,-84.37167
AGG ASSAULT,180701201,3/11/18,183 MOUNT ZION RD SE,33.67268,-84.38507
AGG ASSAULT,180701230,3/11/18,2980 JONESBORO RD SE,33.67339,-84.37144
ROBBERY-PEDESTRIAN,180702131,3/11/18,3460 KINGSBORO RD NE,33.8512,-84.35751
BURGLARY-RESIDENCE,180700893,3/11/18,1430 ORLANDO ST SW,33.72277,-84.43812
BURGLARY-RESIDENCE,180701663,3/11/18,2786 OLD HAPEVILLE RD SW,33.67904,-84.39327
AGG ASSAULT,180701110,3/11/18,3393 PEACHTREE ST,33.84676,-84.36212
AGG ASSAULT,180701692,3/11/18,195 FAIRBURN RD NW,33.76126,-84.50433
AGG ASSAULT,180700070,3/11/18,421 BOULEVARD NE,33.76582,-84.37182
AGG ASSAULT,180700318,3/11/18,1212 JAMES JACKSON PKWY NW,33.79333,-84.47416
BURGLARY-NONRES,180700547,3/11/18,1130 MORELAND AVE SE,33.7235,-84.34893
BURGLARY-RESIDENCE,180701695,3/11/18,482 SEMINOLE AVE NE,33.76719,-84.35071
LARCENY-NON VEHICLE,180700056,3/11/18,886 PARSONS ST SW,33.75062,-84.41658
LARCENY-NON VEHICLE,180700908,3/11/18,2625 PIEDMONT RD NE,33.82742,-84.36532
LARCENY-NON VEHICLE,180700979,3/11/18,3393 PEACHTREE RD,33.84676,-84.36212
LARCENY-NON VEHICLE,180701284,3/11/18,3393 PEACHTREE RD NE @LENOX MALL,33.84676,-84.36212
LARCENY-NON VEHICLE,180701290,3/11/18,1275 CAROLINE ST NE @TARGET - CAROLINE,33.75674,-84.34619
LARCENY-NON VEHICLE,180701515,3/11/18,2324 CASCADE RD SW,33.72186,-84.46462
LARCENY-NON VEHICLE,180701647,3/11/18,2625 PIEDMONT RD NE,33.82742,-84.36532
LARCENY-NON VEHICLE,180701779,3/11/18,835 MARTIN LUTHER KING JR DR NW,33.75504,-84.41457
LARCENY-NON VEHICLE,180690502,3/10/18,101 HAMILTON E HOLMES DR NW,33.75558,-84.46807
LARCENY-NON VEHICLE,180690729,3/10/18,1275 CAROLINE ST NE @TARGET - CAROLINE,33.75674,-84.34619
LARCENY-NON VEHICLE,180691177,3/10/18,650 PONCE DE LEON DR,33.77469,-84.36561
LARCENY-NON VEHICLE,180691233,3/10/18,50 UPPER ALABAMA ST SW,33.75223,-84.38978
BURGLARY-RESIDENCE,180691189,3/10/18,3306 TIARA CIR SW,33.70187,-84.49547
BURGLARY-RESIDENCE,180690419,3/10/18,450 PIEDMONT AVE NE,33.76657,-84.38214
BURGLARY-NONRES,180690518,3/10/18,2540 CAMPBELLTON RD SW,33.70194,-84.47194
AGG ASSAULT,180691901,3/10/18,3154 REEVES CIR NW,33.7548,-84.49032
AGG ASSAULT,180690766,3/10/18,1845 PIEDMONT AVE NE,33.80622,-84.36626
AGG ASSAULT,180692295,3/10/18,111 NATHAN RD SW,33.75376,-84.50232
ROBBERY-PEDESTRIAN,180692024,3/10/18,320 FAIRBURN RD SW,33.7451,-84.50858
AGG ASSAULT,180691276,3/10/18,908 T P BURRUSS SR DR SW,33.75401,-84.41707
AGG ASSAULT,180691908,3/10/18,1090 REDFORD DR SE,33.68698,-84.35539
AUTO THEFT,180700621,3/10/18,1572 HARDEE ST,33.75546,-84.33644
AUTO THEFT,180690538,3/10/18,180 AUBURN AVE NE,33.75571,-84.38177
AUTO THEFT,180690618,3/10/18,1678 HOWELL MILL RD NW,33.79991,-84.41625
AUTO THEFT,180690633,3/10/18,2938 ELEANOR TER NW,33.77854,-84.48378
AUTO THEFT,180691009,3/10/18,960 E PACES FERRY RD,33.84691,-84.35618
AUTO THEFT,180691017,3/10/18,214 ADAIR AVE SE,33.70642,-84.38107
AUTO THEFT,180691282,3/10/18,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,33.68845,-84.49328
AUTO THEFT,180691340,3/10/18,1982 TIGER FLOWERS DR NW,33.75985,-84.45217
LARCENY-NON VEHICLE,180690298,3/10/18,3177 PEACHTREE RD NE,33.841,-84.37551
LARCENY-NON VEHICLE,180690789,3/10/18,2176 ADDISON PL NW,33.79968,-84.45909
LARCENY-NON VEHICLE,180691130,3/10/18,2651 OLD WESLEY PL NW,33.82761,-84.42244
